Context,ID,Text,Comments
Backend,BE_building_colony_tent_city_description,"A large colony with a capacity of 2500. Requires no pressurization.",
Backend,BE_building_colony_tent_city_name,"Tent City",
Backend,BE_building_colony_open_city_description,"An open-sky colony with a capacity of 5000.",
Backend,BE_building_colony_open_city_name,"Open City",
Backend,BE_building_drone_base_description,"Increases the number of Workers your base can support.",
Backend,BE_building_drone_base_name,"Worker Hub",
Backend,BE_building_research_lab_description,"A research outpost for 50 scientists.",
Backend,BE_building_research_lab_name,"Research Outpost",
Backend,BE_building_space_elevator_description,"Allows efficient transfer of resources to and from orbit.",
Backend,BE_building_space_elevator_name,"Space Elevator",
Backend,BE_building_space_elevator_namePrefix,"EL-",
Backend,BE_building_spaceport_description,"Allows the execution of special projects.",
Backend,BE_building_spaceport_name,"Spaceport",
Backend,BE_building_spaceport_namePrefix,"SP-",
Backend,BE_building_terraforming_biodome_description,"Converts CO<sub>2</sub> into O<sub>2</sub>. May also spawn natural lichen and forests.",
Backend,BE_building_terraforming_biodome_name,"Biodome",
Backend,BE_building_terraforming_aquadome_description,"Spawns Bioengineered Cyanobacteria in nearby oceans.",
Backend,BE_building_terraforming_aquadome_name,"Aquadome",
Backend,BE_building_terraforming_ghg_factory_description,"Releases greenhouse gases to increase the planet's temperature.",
Backend,BE_building_terraforming_ghg_factory_name,"Greenhouse Gas Factory",
Backend,BE_building_nuclear_nitrate_extractor_description,"Extracts nitrates from the regolith and releases N<sub>2</sub>.",
Backend,BE_building_nuclear_nitrate_extractor_name,"Nuclear Nitrate Extractor",
Backend,BE_building_nuclear_carbonate_extractor_description,"Extracts carbonates from the regolith and releases CO<sub>2</sub>.",
Backend,BE_building_nuclear_carbonate_extractor_name,"Nuclear Carbonate Extractor",
Backend,BE_building_terraforming_oxygen_release_plant_description,"Releases O<sub>2</sub> into the atmosphere.",
Backend,BE_building_terraforming_oxygen_release_plant_name,"Oxygen Release Plant",
Backend,BE_building_landing_site_description,"A lander module with a Worker and a small fission engine.",
Backend,BE_building_landing_site_name,"Landing Site",
Backend,BE_building_power_areothermal_plant_description,"Extracts power from an underground heat source.",
Backend,BE_building_power_areothermal_plant_name,"Thermal Plant",
Backend,BE_building_power_battery_basic_description,"Stores excess power and releases it when needed.",
Backend,BE_building_power_battery_basic_name,"Battery",
Backend,BE_building_power_fission_plant_description,"Generates power using nuclear fission.",
Backend,BE_building_power_fission_plant_name,"Fission Plant",
Backend,BE_building_power_fusion_plant_description,"Generates power using nuclear fusion.",
Backend,BE_building_power_fusion_plant_name,"Fusion Plant",
Backend,BE_building_power_solar_panel_field_description,"Stores energy during the day and releases it at night.",
Backend,BE_building_power_solar_panel_field_name,"Solar Farm",
Backend,BE_building_power_wind_turbine_description,"Generates power from wind. Place in windy areas for better performance.",
Backend,BE_building_power_wind_turbine_name,"Wind Farm",
Backend,BE_building_storage_basic_description,"Provides extra storage for resources.",
Backend,BE_building_storage_basic_name,"Storage Center",
Backend,BE_building_maintenance_facility_description,"Builds maintenance drones and sends them to repair damaged buildings.",
Backend,BE_building_maintenance_facility_name,"Maintenance Facility",
Backend,BE_building_defense_drone_hive_description,"A defensive tower.",
Backend,BE_building_defense_drone_hive_name,"Drone Hive",
Backend,BE_building_defense_drone_hive_2_description,"An improved defensive tower.",
Backend,BE_building_defense_drone_hive_2_name,"Drone Hive II",
Backend,BE_building_defense_drone_hive_3_description,"An upgraded defensive tower.",
Backend,BE_building_defense_drone_hive_3_name,"Drone Hive III",
Backend,BE_building_military_drone_factory_description,"Builds assault drones from machine parts and electronic circuits.",
Backend,BE_building_military_drone_factory_name,"Assault Drone Factory",
Backend,BE_building_military_drone_factory_2_description,"Builds assault drones from machine parts and electronic circuits.",
Backend,BE_building_military_drone_factory_2_name,"Assault Drone Factory II",
Backend,BE_building_military_drone_factory_3_description,"Builds assault drones from machine parts and electronic circuits.",
Backend,BE_building_military_drone_factory_3_name,"Assault Drone Factory III",
Backend,BE_building_autonomous_research_facility_description,"Allows Carmine to research new technologies.",
Backend,BE_building_autonomous_research_facility_name,"Autonomous Research Facility",
Backend,BE_enhancement_building_limit_0_name,"Base Building Limit: 100",
Backend,BE_enhancement_building_limit_0_description,"Building limit",
Backend,BE_enhancement_building_limit_1_name,"Building Limit +100",
Backend,BE_enhancement_building_limit_1_description,"Improved building limit",
Backend,BE_enhancement_building_limit_2_name,"Building Limit +200",
Backend,BE_enhancement_building_limit_3_name,"Building Limit +300",
Backend,BE_enhancement_building_limit_4_name,"Building Limit +400",
Backend,BE_enhancement_building_limit_5_name,"Building Limit +500",
Backend,BE_enhancement_spaceport_limit_0_name,"Base Spaceport Limit: 1",
Backend,BE_enhancement_spaceport_limit_0_description,"Spaceport limit",
Backend,BE_enhancement_spaceport_limit_1_name,"Spaceport Limit +2",
Backend,BE_enhancement_spaceport_limit_1_description,"Improved Spaceport limit",
Backend,BE_enhancement_spaceport_limit_2_name,"Spaceport Limit +4",
Backend,BE_enhancement_spaceport_limit_3_name,"Spaceport Limit +6",
Backend,BE_enhancement_spaceport_limit_4_name,"Spaceport Limit +8",
Backend,BE_enhancement_spaceport_limit_5_name,"Spaceport Limit +10",
Backend,BE_enhancement_colonist_limit_0_name,"Base Colonist Limit: 250",
Backend,BE_enhancement_colonist_limit_0_description,"Base colonist limit",
Backend,BE_enhancement_colonist_limit_1_name,"Colonist Limit +750",
Backend,BE_enhancement_colonist_limit_1_description,"Improved Colonist limit",
Backend,BE_enhancement_colonist_limit_2_name,"Colonist Limit +4000",
Backend,BE_enhancement_colonist_limit_3_name,"Colonist Limit +15000",
Backend,BE_enhancement_colonist_limit_4_name,"Colonist Limit +30000",
Backend,BE_enhancement_colonist_limit_5_name,"Colonist Limit +50000",
Backend,BE_enhancement_bioengineered_lichen_name,"Bioengineered Lichen",
Backend,BE_enhancement_bioengineered_lichen_description,"Genetically modified radiation-resistant lichen.",
Backend,BE_enhancement_bioengineered_plants_name,"Bioengineered Plants",
Backend,BE_enhancement_bioengineered_plants_description,"Genetically modified radiation-resistant plants.",
Backend,BE_enhancement_bioengineered_cyanobacteria_name,"Bioengineered Cyanobacteria",
Backend,BE_enhancement_bioengineered_cyanobacteria_description,"Genetically modified radiation-resistant cyanobacteria.",
Backend,BE_enhancement_bioengineered_algae_name,"Bioengineered Algae",
Backend,BE_enhancement_bioengineered_algae_description,"Genetically modified radiation-resistant algae.",
Backend,BE_enhancement_bioengineered_animals_name,"Bioengineered Animals",
Backend,BE_enhancement_bioengineered_animals_description,"Genetically modified radiation-resistant animals.",
Backend,BE_enhancement_assault_drone_limit_0_name,"Base Assault Drone Limit: 300",
Backend,BE_enhancement_assault_drone_limit_0_description,"Base Assault Drone limit",
Backend,BE_enhancement_assault_drone_limit_1_name,"Assault Drone Limit +500",
Backend,BE_enhancement_assault_drone_limit_1_description,"Improved Assault Drone limit",
Backend,BE_enhancement_assault_drone_limit_2_name,"Assault Drone Limit +1200",
Backend,BE_enhancement_assault_drone_limit_3_name,"Assault Drone Limit +2000",
Backend,BE_enhancement_assault_drone_limit_4_name,"Assault Drone Limit +3000",
Backend,BE_enhancement_assault_drone_limit_5_name,"Assault Drone Limit +5000",
Backend,BE_enhancement_assault_drone_shield_name,"Assault Drone Shield",
Backend,BE_enhancement_assault_drone_shield_description,"Improved shields on assault drones.",
Backend,BE_enhancement_assault_drone_weapons_name,"Assault Drone Weapons",
Backend,BE_enhancement_assault_drone_weapons_description,"Improved weapons on assault drones.",
Backend,BE_enhancement_assault_drone_speed_name,"Assault Drone Speed",
Backend,BE_enhancement_assault_drone_speed_description,"Improved speed on assault drones.",
Backend,BE_enhancement_assault_drone_shield_2_name,"Assault Drone Shield II",
Backend,BE_enhancement_assault_drone_shield_2_description,"Upgraded shields on assault drones.",
Backend,BE_enhancement_assault_drone_weapons_2_name,"Assault Drone Weapons II",
Backend,BE_enhancement_assault_drone_weapons_2_description,"Upgraded weapons on assault drones.",
Backend,BE_enhancement_assault_drone_speed_2_name,"Assault Drone Speed II",
Backend,BE_enhancement_assault_drone_speed_2_description,"Upgraded speed on assault drones.",
Backend,BE_enhancement_sparklines_resources_name,"Sparklines on Resources",
Backend,BE_enhancement_sparklines_resources_description,"Sparkline visibility enhancement on resources.",
Backend,BE_resource_materialType_mined,"Mined",
Backend,BE_resource_aluminum_name,"Aluminum",
Backend,BE_resource_silicon_name,"Silicon",
Backend,BE_resource_iron_name,"Iron",
Backend,BE_resource_carbon_name,"Carbon",
Backend,BE_resource_chemicals_name,"Chemicals",
Backend,BE_resource_water_name,"Water",
Backend,BE_resource_uranium_name,"Uranium",
Backend,BE_resource_materialType_manufactured,"Manufactured",
Backend,BE_resource_glass_name,"Glass",
Backend,BE_resource_steel_name,"Steel",
Backend,BE_resource_electronics_name,"Electronics",
Backend,BE_resource_polymers_name,"Polymers",
Backend,BE_resource_parts_name,"Parts",
Backend,BE_resource_food_name,"Food",
Backend,BE_resource_fuel_name,"Fuel",
Backend,BE_resource_materialType_placement,"Placement",
Backend,BE_resource_crater_name,"Habitable Crater",
Backend,BE_resource_heat_name,"Heat",
Backend,BE_resource_special_site_name,"Special Site",
Backend,BE_resource_nitrate_name,"Nitrate",
Backend,BE_resource_materialType_released,"Released",
Backend,BE_resource_research_points_name,"Research Points",
Backend,BE_resource_drone_name,"Worker Drone",
Backend,BE_resource_ghg_release_name,"GHG Release",
Backend,BE_resource_military_drone_name,"Assault Drone",
Backend,BE_resource_repair_drone_name,"Maintenance Drone",
Backend,BE_resource_nitrogen_release_name,"Nitrogen Release",
Backend,BE_resource_carbon_dioxide_release_name,"CO<sub>2</sub> Release",
Backend,BE_resource_oxygen_release_name,"Oxygen Release",
Backend,BE_person_location_houston,"Houston, Texas",
Backend,BE_person_location_unknown_Mars,"Unknown location, Mars",
Backend,BE_person_location_unknown_Earth,"Unknown location, Earth",
Backend,BE_person_location_martian_colonies,"Mars Colonies",
Backend,BE_person_location_beijing,"Beijing-01, T.E.C.",
Backend,BE_person_location_unknown,"Unknown",
Backend,BE_person_location_MOS,"Main Operative System",
Backend,BE_person_location_enemy_base,"Enemy base",
Backend,BE_person_ami_name,"AMI",
Backend,BE_person_carmine_name,"Carmine",
Backend,BE_person_houston_nathan_name,"Dr. Nathan Foster",
Backend,BE_person_houston_nathan_shortName,"Dr. Foster",
Backend,BE_person_houston_calvin_name,"Calvin M. Greene",
Backend,BE_person_houston_calvin_shortName,"Mr. Greene",
Backend,BE_person_houston_carlos_name,"Lt. Carlos Calderón",
Backend,BE_person_houston_carlos_shortName,"Lt. Calderón",
Backend,BE_person_veyron_name,"Children of Carmine",
Backend,BE_person_veyron_shortName,"Children of Carmine",
Backend,BE_person_elya_name,"Cmdr. Elya Valentine",
Backend,BE_person_elya_shortName,"Cmdr. Valentine",
Backend,BE_person_sonna_name,"Cmdr. Sonna Valentine ",
Backend,BE_person_sonna_shortName,"Cmdr. Valentine",
Backend,BE_person_sonna_location,"Mars Colonies",
Backend,BE_person_nian_name,"Nian Zheng",
Backend,BE_person_nian_shortName,"Mr. Zheng",
Backend,BE_person_tekkies_hack_name,"Unknown Caller",
Backend,BE_person_tekkies_hack_shortName,"Unknown Caller",
Backend,BE_person_ecologists_hack_name,"Unidentified Source",
Backend,BE_person_ecologists_hack_shortName,"Unidentified Source",
Backend,BE_person_killswitch_name,"Security measure - Killswitch",
Backend,BE_person_killswitch_shortName,"Security measure - Killswitch",
Backend,BE_person_houston_cognitive_test_name,"Cognitive Test Module",
Backend,BE_person_houston_cognitive_test_shortName,"Cognitive Test Module",
Backend,BE_person_shelle_name,"Shelle",
Backend,BE_person_shelle_shortName,"Shelle",
Backend,BE_project_launch_satellite_1_name,"Unlock Sector 1",
Backend,BE_project_launch_satellite_1_description,"Launch a satellite and unlock sector 1.",
Backend,BE_project_launch_satellite_2_name,"Unlock Sector 2",
Backend,BE_project_launch_satellite_2_description,"Launch a satellite and unlock sector 2.",
Backend,BE_project_launch_satellite_3_name,"Unlock Sector 3",
Backend,BE_project_launch_satellite_3_description,"Launch a satellite and unlock sector 3.",
Backend,BE_project_launch_satellite_4_name,"Unlock Sector 4",
Backend,BE_project_launch_satellite_4_description,"Launch a satellite and unlock sector 4.",
Backend,BE_project_launch_satellite_5_name,"Unlock Sector 5",
Backend,BE_project_launch_satellite_5_description,"Launch a satellite and unlock sector 5.",
Backend,BE_project_launch_satellite_6_name,"Unlock Sector 6",
Backend,BE_project_launch_satellite_6_description,"Launch a satellite and unlock sector 6.",
Backend,BE_project_launch_satellite_7_name,"Unlock Sector 7",
Backend,BE_project_launch_satellite_7_description,"Launch a satellite and unlock sector 7",
Backend,BE_project_launch_satellite_8_name,"Unlock Sector 8",
Backend,BE_project_launch_satellite_8_description,"Launch a satellite and unlock sector 8.",
Backend,BE_project_launch_satellite_9_name,"Unlock Sector 9",
Backend,BE_project_launch_satellite_9_description,"Launch a satellite and unlock sector 9.",
Backend,BE_project_launch_satellite_10_name,"Unlock Sector 10",
Backend,BE_project_launch_satellite_10_description,"Launch a satellite and unlock sector 10.",
Backend,BE_project_launch_satellite_11_name,"Unlock Sector 11",
Backend,BE_project_launch_satellite_11_description,"Launch a satellite and unlock sector 11.",
Backend,BE_project_launch_satellite_12_name,"Unlock Sector 12",
Backend,BE_project_launch_satellite_12_description,"Launch a satellite and unlock sector 12.",
Backend,BE_project_space_mirror_array_description,"Launch a fleet of space mirrors into polar orbit to raise the temperature at the poles.",
Backend,BE_project_space_mirror_array_name,"Space Mirror Array",
Backend,BE_project_import_ghg_from_earth_description,"Import Greenhouse Gases from Earth.",
Backend,BE_project_import_ghg_from_earth_name,"GHG Import",
Backend,BE_project_import_ice_from_europa_description,"Use a fleet of cargo ships to import ice from Europa.",
Backend,BE_project_import_ice_from_europa_name,"Ice Import",
Backend,BE_project_import_nitrogen_from_titan_description,"Use a fleet of cargo ships to import nitrogen from Titan.",
Backend,BE_project_import_nitrogen_from_titan_name,"Nitrogen Import",
Backend,BE_project_aerobrake_methane_asteroid_description,"Aerobrake a methane asteroid into the atmosphere to release greenhouse gases.",
Backend,BE_project_aerobrake_methane_asteroid_name,"Aerobrake Methane Asteroid",
Backend,BE_project_aerobrake_ice_asteroid_description,"Aerobrake an ice asteroid into the atmosphere to release water.",
Backend,BE_project_aerobrake_ice_asteroid_name,"Aerobrake Ice Asteroid",
Backend,BE_project_aerobrake_nitrogen_rich_asteroid:_description,"Aerobrake a nitrogen-rich asteroid into the atmosphere to release nitrogen.",
Backend,BE_project_aerobrake_nitrogen_rich_asteroid:_name,"Aerobrake N<sub>2</sub> Asteroid",
Backend,BE_project_additional_landing_site_description,"Launch an additional landing site and start a new base.",
Backend,BE_project_additional_landing_site_name,"Additional Landing Site",
Backend,BE_project_polar_nuclear_detonations_description,"Detonate nuclear weapons in the poles to melt them rapidly.",
Backend,BE_project_polar_nuclear_detonations_name,"Microsuns",
Backend,BE_project_black_polar_dust_description,"Scatter black dust over the Martian poles to decrease the planet's albedo. This will allow more solar energy to be absorbed and raise the planet's temperature.",
Backend,BE_project_black_polar_dust_name,"Black Polar Dust",
Backend,BE_project_crash_comet_description,"Crash a comet into the planet's dry ice cap to release CO<sub>2</sub>.",
Backend,BE_project_crash_comet_name,"Crash Comet",
Backend,BE_project_deimos_down_description,"Crash Deimos into the planet and release a mass of kinetic energy.",
Backend,BE_project_deimos_down_name,"Crash Deimos",
Backend,BE_project_colonist_migration_description,"Enable the migration of colonists from Earth.",
Backend,BE_project_colonist_migration_name,"Colonist Migration",
Backend,BE_project_magnetic_shield_description,"Deploy a magnetic dipole shield to block solar radiation. Requires a space elevator.",
Backend,BE_project_magnetic_shield_name,"Magnetic Dipole Shield",
Backend,BE_project_BE_space_elevator_description,"Anchor a carbon nanotube to the planet's equator. Enables transportation of people and objects to an areostationary orbit.",
Backend,BE_project_BE_space_elevator_name,"Space Elevator",
Backend,BE_project_repair_communications_satellite_description,"Dispatch an automated ship to repair ISA communication satellites.",
Backend,BE_project_repair_communications_satellite_name,"Repair Satellite",
Backend,BE_project_seedship_fleet_description,"Build a fleet of seedships to bring life to the closest stars. Requires a space elevator.",
Backend,BE_project_seedship_fleet_name,"Seedship Fleet",
Backend,BE_project_martian_defense_network_description,"Launch an orbital defense network to protect the Martian Republic from outside aggressors. Requires a space elevator.",
Backend,BE_project_martian_defense_network_name,"Martian Defense Network",
Backend,BE_project_spaceportStages_resources_gather,"Gather resources",
Backend,BE_project_spaceportStages_satellite_build,"Build satellite",
Backend,BE_project_spaceportStages_satellite_launch,"Launch",
Backend,BE_project_spaceportStages_satellite_repair,"Launch and repair",
Backend,BE_project_spaceportStages_defense_satellite_build,"Build defense satellite",
Backend,BE_project_spaceportStages_defense_satellite_launch,"Launch defense satellite",
Backend,BE_project_spaceportStages_rocket_and_mirror_build,"Build space mirror component and rocket transport",
Backend,BE_project_spaceportStages_rocket_and_mirror_launch,"Launch rocket and deploy space mirror component",
Backend,BE_project_spaceportStages_shield_rocket_build,"Build magnetic shield component and rocket transport",
Backend,BE_project_spaceportStages_shield_rocket_launch,"Launch rocket and deploy magnetic shield component",
Backend,BE_project_spaceportStages_elevator_rocket_build,"Build space elevator component and rocket transport",
Backend,BE_project_spaceportStages_elevator_rocket_launch,"Launch rocket and deploy space elevator component",
Backend,BE_project_spaceportStages_rocket_build,"Build rocket",
Backend,BE_project_spaceportStages_rocket_intercept_asteroid,"Launch rocket to intercept asteroid",
Backend,BE_project_spaceportStages_rocket_intercept_comet,"Launch rocket to intercept comet",
Backend,BE_project_spaceportStages_rocket_intercept_deimos,"Launch rocket to intercept Deimos",
Backend,BE_project_spaceportStages_ship_build,"Build ship",
Backend,BE_project_spaceportStages_ship_launch,"Launch ship and initiate journey",
Backend,BE_project_spaceportStages_seedship_module_build,"Build seedship component",
Backend,BE_project_spaceportStages_seedship_module_launch,"Launch seedship component and assemble",
Backend,BE_project_spaceportStages_material_harvest,"Harvest materials with ship",
Backend,BE_project_spaceportStages_ship_return,"Return ship to spaceport",
Backend,BE_project_spaceportStages_material_release,"Unload the ship",
Backend,BE_project_spaceportStages_asteroid_aerobrake,"Aerobrake asteroid into the atmosphere",
Backend,BE_project_spaceportStages_comet_crash,"Crash comet into the planet",
Backend,BE_project_spaceportStages_deimos_crash,"Crash Deimos into the planet",
Backend,BE_project_spaceportStages_lander_land,"Dock lander",
Backend,BE_project_spaceportStages_on_earth,"On Earth",
Backend,BE_project_spaceportStages_in_transit_Mars,"In transit to Mars",
Backend,BE_project_spaceportStages_on_Mars,"On Mars",
Backend,BE_project_spaceportStages_in_transit_Earth,"In transit to Earth",
Backend,BE_project_launchType_continuous,"Continuous",
Backend,BE_project_launchType_multiple,"Multiple",
Backend,BE_project_launchType_single,"Single",
Backend,BE_project_panel_available,"Available",
Backend,BE_project_panel_ongoing,"Ongoing",
Backend,BE_project_panel_finished,"Completed",
Backend,BE_project_panel_active,"Active",
Backend,BE_project_panel_done,"Done",
Backend,BE_project_panel_expired,"Expired",
Backend,BE_project_panel_title,"SPECIAL PROJECTS",
Backend,BE_project_panel_assign,"ASSIGN",
Backend,BE_quest_terraforming_stage_1_description,"Melt the CO<sub>2</sub> deposits in the poles.",
Backend,BE_quest_terraforming_stage_1_name,"BOOTSTRAPPING",
Backend,BE_quest_terraforming_stage_1_task1,"Raise temperature to -50°C",
Backend,BE_quest_terraforming_stage_1_task2,"Melt the frozen CO<sub>2</sub>",
Backend,BE_quest_terraforming_stage_2_description,"Melt the permafrost under the regolith.",
Backend,BE_quest_terraforming_stage_2_name,"BUILD UP",
Backend,BE_quest_terraforming_stage_2_task1,"Raise pressure to 300 mb",
Backend,BE_quest_terraforming_stage_3_description,"Increase O<sub>2</sub> to 1 mb.",
Backend,BE_quest_terraforming_stage_3_name,"ECOPOESIS",
Backend,BE_quest_terraforming_stage_3_task1,"Raise temperature to 0°C",
Backend,BE_quest_terraforming_stage_3_task2,"Raise O<sub>2</sub> to 1 mb",
Backend,BE_quest_terraforming_stage_4_description,"Increase O<sub>2</sub> to 120 mb.",
Backend,BE_quest_terraforming_stage_4_name,"GREEN MARS",
Backend,BE_quest_terraforming_stage_4_task1,"Raise O<sub>2</sub> to 120 mb",
Backend,BE_quest_terraforming_stage_5_description,"Create a respirable atmosphere.",
Backend,BE_quest_terraforming_stage_5_name,"BLUE MARS",
Backend,BE_quest_terraforming_stage_5_task1,"Lower CO<sub>2</sub> level to 5%",
Backend,BE_quest_terraforming_stage_5_task2,"Lower O<sub>2</sub> level to 30%",
Backend,BE_quest_terraforming_stage_5_task3,"Build an artificial magnetosphere",
Backend,BE_quest_start_up_description,"This is the initial quest",
Backend,BE_quest_start_up_name,"First Directive",
Backend,BE_quest_start_up_task1,"Build an Aluminum Mine",
Backend,BE_quest_glass_factory_description,"This is the initial factory",
Backend,BE_quest_glass_factory_name,"Basic Industry",
Backend,BE_quest_glass_factory_task1,"Build a Silicon Mine",
Backend,BE_quest_glass_factory_task2,"Build a Glass Kiln Factory",
Backend,BE_quest_power_up_description,"Power Up",
Backend,BE_quest_power_up_name,"Directive: Power Up",
Backend,BE_quest_power_up_task1,"Build a Solar Farm",
Backend,BE_quest_industry_description,"Steel",
Backend,BE_quest_industry_name,"Directive: Steel Industry",
Backend,BE_quest_industry_task1,"Build a Steel Factory",
Backend,BE_quest_drones_description,"Workers",
Backend,BE_quest_drones_name,"Directive: More Workers",
Backend,BE_quest_drones_task1,"Build a Worker Factory",
Backend,BE_quest_maintenance_description,"Maintenance Drones",
