Context,ID,Text,Comments
Frontend,TXT_Units_mbar_long,{0:0.#####} mbar,
Frontend,TXT_Units_mbar_percent,{0:0.##} mbar ({1}),
Frontend,TXT_Units_mbar_short,{0:0.#} mbar,
Frontend,TXT_Units_mbar_small,{0:0} mbar,
Frontend,TXT_Units_microbar_long,{0:0.#####} <i>u</i>bar,
Frontend,TXT_Units_tempC,{0:0.##} °C,
Frontend,TXT_Units_tempC_percent,{0:0.##} °C ({1}),
Frontend,TXT_Units_tempC_short,{0:0.#}°C,
Frontend,TXT_Units_tempC_small,{0:0}°C,
Frontend,TXT_Units_Km,{0:0.#} Km,
Frontend,TXT_Units_months_short,{0:0} M,
Frontend,TXT_Units_meters_short,{0:0} m,
Frontend,TXT_Units_ML,{0:0}<size={1}%> ML</size>,
Frontend,TXT_Units_ML2,{0:0}/{1:0}<size={2}%> ML</size>,
Frontend,TXT_spaceViewController_singleLaunch,{0} LAUNCH,
Frontend,TXT_Percentages,{0}/{1}%,
Frontend,TXT_NoPipes_Content,Needs water supply network,
Frontend,TXT_PercentagesMin,{0}%<br><size=70%>(min {1}%)</size>,
Frontend,TXT_Units_mbar_year,{0:0.0#} mbar/yr,
Frontend,TXT_Units_mbar_year_percent,{0:0.##} mbar/yr ({1}),
Frontend,TXT_Units_hour_minute_second,{0}:{1}:{2},
Frontend,TXT_Units_MW_years,{0:0.#} MW-years,
Frontend,TXT_wayUpgrade_maximumLevelReached,Fully upgraded,
Frontend,TXT_NeedsOceanReason,Needs a Body of Water,
Frontend,TXT_UnderRiver,In a River,
Frontend,TXT_NeedsAquaticPlacement,Requires Aquatic Structures,
Frontend,TXT_DialoguePanel_Introspection_Thread,INTROSPECTION THREAD,
Frontend,TXT_DialoguePanel_reflection,REFLECTION,
Frontend,TXT_DialoguePanel_Incoming_Call,INCOMING CALL,
Frontend,TXT_DialoguePanel_Data_Received,Data Received: {0}-{1},
Frontend,TXT_DialoguePanel_Communication_Module,COMMUNICATION MODULE,
Frontend,TXT_DialoguePanel_Communication_Module_short,COMM. MODULE,
Frontend,TXT_DialoguePanel_Answer_Timeout,Answer Timeout,
Frontend,TXT_DialoguePanel_Decision_Timeout,Decision Timeout,
Frontend,TXT_DialoguePanel_Response_Module,Response Module,
Frontend,TXT_DialoguePanel_Cognitive_Test_Module,Cognitive Test Module,
Frontend,TXT_DialoguePanel_Cognitive_Test,Cognitive Test,
Frontend,TXT_DialoguePanel_Enable_Safe_Mode,Enable Safe Mode,
Frontend,TXT_DialoguePanel_Cognitive_Test_Subject,ISA-ROBO-AMI-02,
Frontend,TXT_DialoguePanel_Certified_By,Certified by,
Frontend,TXT_DialoguePanel_Panel_Pages,{0}/{1},
Frontend,TXT_DialoguePanel_Person_Location,Person Location,
Frontend,TXT_DialoguePanel_Killswitch_Warning,Warning,
Frontend,TXT_DialoguePanel_Killswitch_Imminent_Destruction,Imminent Destruction,
Frontend,TXT_DialoguePanel_Killswitch_ISA_Protocol,ISA's Special Protocol<br>Maximum Security Authorization<br>Level: Omega<br>Codename: Killswitch<br>Order: 1K1K1<br>ij-78a9a6k0ba98,
Frontend,TXT_DialoguePanel_Killswitch_ISA_Protocol2,ISA's Special Protocol,
Frontend,TXT_DialoguePanel_Killswitch_Maximum_Security,Maximum Security Authorization,
Frontend,TXT_DialoguePanel_Killswitch_Level_Omega,Level: Omega,
Frontend,TXT_DialoguePanel_Killswitch_Codename_Killswitch,Codename: Killswitch,
Frontend,TXT_DialoguePanel_Killswitch_Order_1K1K1,Order: 1K1K1,
Frontend,TXT_DialoguePanel_Killswitch_Number,ij-78a9a6k0ba98,
Frontend,TXT_DialoguePanel_Killswitch_Security_Measure,Security Measure - Killswitch,
Frontend,TXT_BuildPanel_Basic,Core,
Frontend,TXT_BuildPanel_Mines,Mines,
Frontend,TXT_BuildPanel_Factories,Factories,
Frontend,TXT_BuildPanel_Colonies,Colonies,
Frontend,TXT_BuildPanel_Power,Power,
Frontend,TXT_BuildPanel_Military,Military,
Frontend,TXT_BuildPanel_Terraforming,Terraforming,
Frontend,TXT_BuildPanel_Terraforming_Life,Life,
Frontend,TXT_BuildPanel_Terraforming_Atmosphere,Atmosphere,
Frontend,TXT_Control_Setting_1x,1x,
Frontend,TXT_Control_Setting_2x,2x,
Frontend,TXT_Control_Setting_4x,4x,
Frontend,TXT_Control_Setting_8x,8x,
Frontend,TXT_Control_Setting_16x,16x,
Frontend,TXT_Control_Setting_Clock_Speed,CLOCK SPEED,
Frontend,TXT_HUD_Date_Year,Year,
Frontend,TXT_HUD_Date_Month,Month,
Frontend,TXT_HUD_Date_Sol,Sol,
Frontend,TXT_HUD_0x,0x,
Frontend,TXT_HUD_Power_Graph_Title,Production and Consumption,
Frontend,TXT_Hazard_Asteroid,Imminent impact,
Frontend,TXT_Hazard_DustDevil,DUST DEVIL<br><size=15>DETECTED</size>,
Frontend,TXT_Hazard_Sandstorm,Sandstorm Active,
Frontend,TXT_SpaceScreen_Fluff_EquatorialRadius,Equatorial Radius - 3396.2 Km<br>Axial Tilt - 25.19 Deg,
Frontend,TXT_SpaceScreen_Fluff_Phobos_info,"Orbit - 9,378 Km<br>Diameter - 22.2 Km",
Frontend,TXT_SpaceScreen_Fluff_Phobos,Phobos,
Frontend,TXT_SpaceScreen_Fluff_Deimos_Fluff,"Orbit - 23,459 Km<br>Diameter - 12.6 Km",
Frontend,TXT_Button_AdditionalLandingSite,New Landing site available,
Frontend,TXT_Button_AdditionalSpaceElevator,New Space Elevator Available,
Frontend,TXT_HUD_Pressure,Pressure,
Frontend,TXT_Warning_MeteorShower,A Meteor Shower is coming,
Frontend,TXT_Warning_UnknownSignal,Unknown Signal,
Frontend,TXT_Warning_HostileForces,HOSTILE FORCES DETECTED,
Frontend,TXT_SpaceScreen_Fluff_DeimosCrashing,Deimos,
Frontend,TXT_SpaceScreen_Fluff_DeimosCrashing_Info,Crashing,
Frontend,TXT_SpaceScreen_Card_AutoRenew,Auto renew project,
Frontend,TXT_TerraformingPlanScreen_Title,Terraforming Plan,
Frontend,TXT_TerraformingPlanScreen_Objetives,Objectives,
Frontend,TXT_TerraformingPlanScreen_Stages,Stages,
Frontend,TXT_specialProject_singular,Special Project,
Frontend,TXT_pressure_o2_level,O<sub>2</sub> Level,
Frontend,TXT_pressure_co2_level,CO<sub>2</sub> Level,
Frontend,TXT_temperature,Temperature,
Frontend,TXT_frozen_co2,Frozen CO<sub>2</sub>,
Frontend,TXT_pressure,Pressure,
Frontend,TXT_pressure_o2,O<sub>2</sub> Level,
Frontend,TXT_water_stock,Water Stock,
Frontend,TXT_District_Selection_Button,District Selection,
Frontend,TXT_TerraformingPlanScreen_Category_Terrain,Terrain,
Frontend,TXT_TerraformingPlanScreen_Category_Gases,Gases,
Frontend,TXT_TerraformingScreen_All,All Categories,
Frontend,TXT_BuildPanel_Aquatic,Aquatic,
Frontend,TXT_Legend_Height,<sprite name=Sprites_Resources_Terrain>Height (km),
Frontend,TXT_Legend_TrafficLoad,<sprite name=Sprites_Resources_Storage>Sector Load,
Frontend,TXT_Legend_TrafficRoadSaturation,<sprite name=Sprites_Resources_WaySaturation>Road Saturation,
Frontend,TXT_Legend_Temperature,<sprite name=Sprites_Resources_Temperature>Temperature (C°),
Frontend,TXT_Legend_Biomes,Biomes,
Frontend,TXT_Legend_Tropical_Biomes,Tropical Biomes,
Frontend,TXT_Legend_Tropical_Biomes_Description,"Their high temperatures cause water to never freeze, and let plants grow all year round.",
Frontend,TXT_Legend_Subtropical_Biomes,Temperate Biomes,
Frontend,TXT_Legend_Subtropical_Biomes_Description,"The vegetation is adapted to their low temperatures, but even so, it will remain dormant during winter.",
Frontend,TXT_Legend_Polar_Biomes,Polar Biomes,
Frontend,TXT_Legend_Polar_Biomes_Description,The amount of vegetation is zero due to the low temperatures and the continuously frozen ground.,
Frontend,TXT_Legend_Biomes_Desert,Tropical Desert,
Frontend,TXT_Legend_Biomes_Desert_Description,"Warm enough for plants, but not enough humidity or too much heat for them to grow.",
Frontend,TXT_Legend_Biomes_Continental,Tropical Lichen,
Frontend,TXT_Legend_Biomes_Continental_Description,Warmer and wetter grounds where lichen can be abundant.,
Frontend,TXT_Legend_Biomes_Tropic,Tropical Plants,
Frontend,TXT_Legend_Biomes_Tropic_Description,Warm temperatures and constant humidity that favors plants' growth.,
Frontend,TXT_Legend_Biomes_Oceanic,Oceanic,
Frontend,TXT_Legend_Biomes_Oceanic_Description,Warm waters suitable for the development of cyanobacteria.,
Frontend,TXT_Legend_Biomes_SubtropicalDesert,Temperate Desert,
Frontend,TXT_Legend_Biomes_SubtropicalDesert_Description,Humidity levels too low and temperature too low or too high for plants to grow.,
Frontend,TXT_Legend_Biomes_SubtropicalLichen,Temperate Lichen,
Frontend,TXT_Legend_Biomes_SubtropicalLichen_Description,Humidity and temperatures with seasonal variations that affect lichen's growth.,
Frontend,TXT_Legend_Biomes_SubtropicalPlants,Temperate Plants,
Frontend,TXT_Legend_Biomes_SubtropicalPlants_Description,Highly fluctuating annual temperatures that affect plants' growth.,
Frontend,TXT_Legend_Biomes_SubtropicalOceanic,Temperate Oceanic,
Frontend,TXT_Legend_Biomes_SubtropicalOceanic_Description,Annual variations in water temperature that affect the growth of cyanobacteria.,
Frontend,TXT_Legend_Biomes_Alpine,Alpine,
Frontend,TXT_Legend_Biomes_Alpine_Description,High altitudes and low temperatures where no vegetation can grow.,
Frontend,TXT_Legend_Biomes_Tundra,Polar,
Frontend,TXT_Legend_Biomes_Tundra_Description,"Frozen temperatures and zero humidity, where no plant can grow.",
Frontend,TXT_Legend_Biomes_PolarOceanic,Polar Oceanic,
Frontend,TXT_Legend_Biomes_PolarOceanic_Description,Waters with temperatures not suitable for life.,
Frontend,TXT_Legend_Humidity,Humidity,
Frontend,TXT_Legend_MaintenanceHealth,Building Health,
Frontend,TXT_Legend_CombatDefense,Defense,
Frontend,TXT_Legend_Combat_AddToSelection,Add Swarm to selection,
Frontend,TXT_Legend_Combat_CancelSelection,Cancel Selection,
Frontend,TXT_Legend_NoWaterSupply,Building Outside The Water Supply Network,
Frontend,TXT_MainMenu_Wake_Up,Wake Up,
Frontend,TXT_MainMenu_Buttons_New_campaign,Campaign,
Frontend,TXT_MainMenu_Buttons_New_campaign_debug_no_intro,New Campaign - Debug No Intro,
Frontend,TXT_MainMenu_Buttons_Demo,Start Demo,
Frontend,TXT_MainMenu_Buttons_Preview,Start Preview,
Frontend,TXT_MainMenu_Buttons_New_Sandbox,Sandbox,
Frontend,TXT_MainMenu_Buttons_New_Sandbox_Title,Shhh! Genius at Work,
Frontend,TXT_MainMenu_Buttons_New_Sandbox_Description,The sandbox lets you play with all the game mechanics at your own time and terms. You don’t even have to terraform Mars if you don't want it. <br>Find ways to put all the technologies to the test. Or look for creative and novel forms to expand the colonies and make them more efficient. And take on this challenge recommended for experienced players.<br>You have the whole planet to push your creativity to new heights!,
Frontend,TXT_MainMenu_Buttons_New_campaign_Title,Once Upon A Time On Mars,
Frontend,TXT_MainMenu_Buttons_New_campaign_Description,"In the story mode, you play the role of an advanced AI with the prime directive of terraforming Mars. But life isn't just about being smart. It’s also about those you form a bond with, and how your decisions bring you closer or drive you away from them.<br>Follow your own path and discover what awaits you at the end of this thrilling story.<br>Ah! And when you're done, please be a good player and don't spoil the endings! ;)",
Frontend,TXT_MainMenu_Buttons_Continue,Continue,
Frontend,TXT_MainMenu_Buttons_Load,Load,
Frontend,TXT_MainMenu_Buttons_Options,Options,
Frontend,TXT_MainMenu_Buttons_Difficulty_question,Choose Difficulty Level,
Frontend,TXT_MainMenu_Buttons_Difficulty_question2,Select the AI level,
Frontend,TXT_MainMenu_Buttons_Difficulty_narrow,Narrow (ANI),
Frontend,TXT_MainMenu_Buttons_Difficulty_general,General (AGI),
Frontend,TXT_MainMenu_Buttons_Difficulty_super,Super (ASI),
Frontend,TXT_MainMenu_Buttons_Difficulty_narrow_description,"An AI that can mimic human intelligence and behavior. You're more than capable of carrying out any task given to you, but you have some difficulty facing harsh environmental realities. Therefore, the costs and time for construction are reduced, as is the rate of building decay. Additionally, more natural resources can be found on the planet.",
Frontend,TXT_MainMenu_Buttons_Difficulty_general_description,"You are an AI capable of interpreting models and instructions. In a regular environment, you can solve any task assigned to you. So everything will be normalized for your proper functioning: from the cost and time for construction, to the amount of resources on the planet, as well as the general speed of building deterioration.",
Frontend,TXT_MainMenu_Buttons_Difficulty_super_description,"You are an AI that surpasses humans in every way, which has also caused you to rightfully develop a superiority complex. You need to be challenged with a truly hostile environment. So the cost and time of construction, and building deterioration will be high. Resources will be scarce, and you will recover fewer resources when scrapping buildings.",
Frontend,TXT_MainMenu_Buttons_Exit,Exit,
Frontend,TXT_MainMenu_Buttons_Press_Any,Press Any Key,
Frontend,TXT_MainMenu_Disclaimer,"Welcome to the Per Aspera's Demo.<br>The complete release features a full campaign of humanity's thrilling conquest of Mars. This demo provides a sneak peek into the simulation aspects of Per Aspera. Please visit our Steam page to get the latest updates, discuss your experience, and most importantly, hit that wishlist button!",
Frontend,TXT_MainMenu_Demo_Intro,"This demo provides a taste of the story, and will guide you through the first steps into building your own small colony on the red planet while dealing with the harshness of the environment.<br><br>Visit our Steam page to purchase the full version of the game, and share your experience with thousands of players.",
Frontend,TXT_MainMenu_Demo_Intro_Title,Welcome to the Per Aspera Demo,
Frontend,TXT_MainMenu_General,GENERAL,
Frontend,TXT_MainMenu_Video,VIDEO,
Frontend,TXT_MainMenu_Audio,AUDIO,
Frontend,TXT_MainMenu_Controls,CONTROLS,
Frontend,TXT_MainMenu_Options_Language,LANGUAGE,
Frontend,TXT_MainMenu_Options_English,ENGLISH,
Frontend,TXT_MainMenu_Options_Spanish,SPANISH,
Frontend,TXT_MainMenu_Options_French,FRENCH,
Frontend,TXT_MainMenu_Options_Russian,RUSSIAN,
Frontend,TXT_MainMenu_Options_Japanese,JAPANESE ,
Frontend,TXT_MainMenu_Options_Chinese,S. CHINESE,
Frontend,TXT_MainMenu_Options_German,GERMAN,
Frontend,TXT_MainMenu_Options_Portuguese,PORTUGUESE,
Frontend,TXT_MainMenu_Options_Resolution,RESOLUTION,
Frontend,TXT_MainMenu_Options_Full_Screen,FULL SCREEN,
Frontend,TXT_MainMenu_Options_Quality,QUALITY,
Frontend,TXT_MainMenu_Options_Vsync,VSYNC,
Frontend,TXT_MainMenu_Options_Master,MASTER VOLUME,
Frontend,TXT_MainMenu_Options_Music,MUSIC VOLUME,
Frontend,TXT_MainMenu_Options_SFX,SFX VOLUME,
Frontend,TXT_MainMenu_Options_Voice,VOICE VOLUME,
Frontend,TXT_MainMenu_Options_AutoSaveDelay,Autosave Delay,
Frontend,TXT_MainMenu_Options_3DHUD,Immersive HUD,
Frontend,TXT_EveryYears,Every {0} years,
Frontend,TXT_Loading_Screen_Initializing,INITIALIZING,
Frontend,TXT_Loading_Screen_Loading_Configurations,Loading configurations,
Frontend,TXT_Loading_Screen_Loading_Universe,Loading universe,
Frontend,TXT_Loading_Screen_Creating_Universe,CREATING UNIVERSE,
Frontend,TXT_Loading_Screen_Creating_Visuals,CREATING VISUALS,
Frontend,TXT_Loading_Screen_World_Building,WORLD BUILDING,
Frontend,TXT_Control_Setting_Enter_Close,Enter / Close,
Frontend,TXT_Control_Setting_Open_Menu,Pause Menu,
Frontend,TXT_Control_Setting_Traffic_Lens,Traffic Lens,
Frontend,TXT_Control_Setting_Power_Lens,Power Lens,
Frontend,TXT_Control_Setting_Maintenance_Lens,Maintenance Lens,
Frontend,TXT_Control_Setting_Scanner_Lens,Scanner Lens,
Frontend,TXT_Control_Setting_Climate_Lens,Climate Lens,
Frontend,TXT_Control_Setting_Combat_Lens,Combat Lens,
Frontend,TXT_Control_Setting_District_Lens,District Lens,
Frontend,TXT_Control_Setting_Pipes_Lens,Water Lens,
Frontend,TXT_Control_Setting_Orbital_View,Orbital View,
Frontend,TXT_Control_Setting_Tech_Tree,Tech Tree,
Frontend,TXT_Control_Setting_Knowledge_Base,Knowledge Base,
Frontend,TXT_Control_Setting_Speed_Down,Decrease Speed,
Frontend,TXT_Control_Setting_Speed_Up,Increase Speed,
Frontend,TXT_Control_Setting_Increase_Decrease,Increase / Decrease Speed,
Frontend,TXT_Control_Setting_Toggle_Pause,Toggle Pause,
Frontend,TXT_Control_Setting_Speed_0,0x,
Frontend,TXT_Control_Setting_Speed_1,1x,
Frontend,TXT_Control_Setting_Speed_2,2x,
Frontend,TXT_Control_Setting_Speed_3,4x,
Frontend,TXT_Control_Setting_Speed_4,8x,
Frontend,TXT_Control_Setting_Speed_5,16x,
Frontend,TXT_Control_Setting_Increase_Button,Increase,
Frontend,TXT_Control_Setting_Decrease_Button,Decrease,
Frontend,TXT_Control_Setting_Zoom_Out,Zoom Out,
Frontend,TXT_Control_Setting_Zoom_In,Zoom In,
Frontend,TXT_Control_Setting_Move_Camera,Move Camera,
Frontend,TXT_Control_Setting_Move_Up,Move Camera Up,
Frontend,TXT_Control_Setting_Move_Down,Move Camera Down,
Frontend,TXT_Control_Setting_Move_Left,Move Camera Left,
Frontend,TXT_Control_Setting_Move_Right,Move Camera Right,
Frontend,TXT_Control_Setting_Multiple_Buildings_Placement,Multiple Buildings Placement,
Frontend,TXT_Control_Setting_Multiple_Buildings_Selection,Multiple Buildings Selection,
Frontend,TXT_Control_Setting_Additive_Buildings_Selection,Additive Building Selection,
Frontend,TXT_Control_Setting_Additive_Swarm_Selection,Additive Swarm Selection,
Frontend,TXT_Control_Setting_Focus_Selected,Focus On Selected,
Frontend,TXT_Control_Setting_Multiple_Swarm_Selection,Multiple Swarm Selection,
Frontend,TXT_Control_Setting_Split_Swarm,Split Swarm,
Frontend,TXT_Control_Setting_Center_Camera,Center camera on Landing Site,
Frontend,TXT_Control_Setting_Reset_Tilt,Reset Camera Tilt,
Frontend,TXT_Control_Setting_ShowIcons,Show Icons,
Frontend,TXT_Control_Setting_Group_General,General,
Frontend,TXT_Control_Setting_Group_TimeControl,Time Control,
Frontend,TXT_Control_Setting_Group_Lenses,Lenses,
Frontend,TXT_Control_Setting_Group_Camera,Camera,
Frontend,TXT_Control_Setting_Group_BuildingPlacement,Building Placement,
Frontend,TXT_Control_Setting_Group_BuildingSelection,Building Selection,
Frontend,TXT_Control_Setting_Group_SwarmControl,Swarm Control,
Frontend,TXT_Control_Setting_Mouse_Move,Move [Hold],
Frontend,TXT_Control_Setting_Mouse_Select,Select [Click],
Frontend,TXT_Control_Setting_Mouse_Rotate,Rotate [Hold],
Frontend,TXT_Control_Setting_Mouse_Deselect,Deselect [Click],
Frontend,TXT_Control_Setting_Mouse_Zoom,Zoom In / Out [Scroll],
Frontend,TXT_Control_Setting_KeyBinding_Title,Key Assignment,
Frontend,TXT_Control_Setting_KeyBinding_NewKey,Press the key you want to assign to this action. Or Remove to assign none.,
Frontend,TXT_Control_Setting_KeyBinding_ReassignKey,This key is already assigned to another action. Are you sure you want to re-assign it?,
Frontend,TXT_Control_Setting_KeyBinding_NotAssignable,"Sorry! This key is being used for another action, and it can't be re-assigned to a new one.",
Frontend,TXT_MainMenu_Title,Pause,
Frontend,TXT_MainMenu_Quit_Game,Quit Game,
Frontend,TXT_MainMenu_Quit_Game_Warning,"Note that if you have a saved game, saving will overwrite it.",
Frontend,TXT_MainMenu_Save_Game,Save Memory,
Frontend,TXT_MainMenu_Save_Game_Delete,Delete memory file,
Frontend,TXT_MainMenu_Save_Game_Delete_Warning,Do you really want to delete this memory?,
Frontend,TXT_MainMenu_Save_Game_New_Title,New memory file,
Frontend,TXT_MainMenu_Save_Game_New_Confirmation,Do you want to save a new memory?,
Frontend,TXT_MainMenu_Save_Game_Overwrite_Title,Overwrite memory file,
Frontend,TXT_MainMenu_Save_Game_Overwrite_Confirmation,Do you want to overwrite the memory?,
Frontend,TXT_MainMenu_Load_Game_Load_Title,Load memory file,
Frontend,TXT_MainMenu_Load_Game_Load_Confirmation,Do you want to load this memory?,
Frontend,TXT_MainMenu_Load_Game_Mode_Sandbox,Sandbox,
Frontend,TXT_MainMenu_Load_Game_Mode_Campaign,Campaign,
Frontend,TXT_MainMenu_Load_Game,LOAD MEMORY,
Frontend,TXT_MainMenu_Load_Fail,CORRUPTED MEMORIES,
Frontend,TXT_MainMenu_InvalidSave,The save game file you tried to load doesn't work with the current version of the game.,
Frontend,TXT_MainMenu_Options_Depth_Of_Field,Depth Of Field,
Frontend,TXT_MainMenu_Options_Terrain_Quality,Terrain Quality,
Frontend,TXT_MainMenu_Options_Terrain_Lines_Antialiasing,Terrain Lines Antialiasing,
Frontend,TXT_MainMenu_Options_Stochastic_Sampling,Stochastic Sampling,
Frontend,TXT_MainMenu_Options_Antialiasing,Antialiasing,
Frontend,TXT_MainMenu_Options_ChromaticAberration,Chromatic Aberration,
Frontend,TXT_MainMenu_Options_TreesParallax,Trees Parallax,
Frontend,TXT_MainMenu_Options_Disabled,Disabled,
Frontend,TXT_MainMenu_Options_Fauna,Fauna density,
Frontend,TXT_MainMenu_Options_TextureQuality,Texture Quality,
Frontend,TXT_MainMenu_Options_Shadows,Shadows,
Frontend,TXT_MainMenu_Options_Low,Low,
Frontend,TXT_MainMenu_Options_Medium,Medium,
Frontend,TXT_MainMenu_Options_High,High,
Frontend,TXT_MainMenu_Options_Custom,Custom,
Frontend,TXT_MainMenu_Options_MuteWhenMinimized,Mute audio while the game is minimized.,
Frontend,TXT_MainMenu_New_Game,New Game,
Frontend,TXT_MainMenu_Credits,Credits,
Frontend,TXT_MainMenu_LegalDisclaimer,© 2020-2022 Tlön Industries. All Rights Reserved.,
Frontend,TXT_Control_Key_Shift,Shift,
Frontend,TXT_Control_Key_A,A,
Frontend,TXT_Control_Key_W,W,
Frontend,TXT_Control_Key_S,S,
Frontend,TXT_Control_Key_D,D,
Frontend,TXT_Control_Key_C,C,
Frontend,TXT_Control_Key_Space,Space,
Frontend,TXT_Control_Key_1,1,
Frontend,TXT_Control_Key_2,2,
Frontend,TXT_Control_Key_3,3,
Frontend,TXT_Control_Key_4,4,
Frontend,TXT_Control_Key_5,5,
Frontend,TXT_Control_Key_F1,F1,
Frontend,TXT_Control_Key_F2,F2,
Frontend,TXT_Control_Key_F3,F3,
Frontend,TXT_Control_Key_F4,F4,
Frontend,TXT_Control_Key_F5,F5,
Frontend,TXT_Control_Key_F8,F8,
Frontend,TXT_Control_Key_F10,F10,
Frontend,TXT_MainMenu_Cancel,Cancel,
Frontend,TXT_MainMenu_Back,Back,
Frontend,TXT_Actor_Laila,Laila Berzins,
Frontend,TXT_Actor_Troy,Troy Baker,
Frontend,TXT_Actor_Phil,Phil LaMarr,
Frontend,TXT_Actor_Yong,Yong Yea,
Frontend,TXT_Actor_Nneka,Nneka Okoye,
Frontend,TXT_Actor_Linsey,Lynsey Murrell,
Frontend,TXT_Intro_Plaque_Tlon,<SIZE=70%>A</SIZE><br>TLÖN INDUSTRIES<br><SIZE=70%>Game</SIZE>,
Frontend,TXT_Intro_Plaque_RawFury,<SIZE=70%>Presented by</SIZE><br>RAW FURY,
Frontend,TXT_Menu_Title,Menu,
Frontend,TXT_Menu_Button_Save,Save,
Frontend,TXT_Menu_NoSignal,No signal,
Frontend,TXT_Menu_Fluff_00,100%<br>Mars Landing in progress<br>AMI / OS Active/ AC-ROBO-AMI-2,
Frontend,TXT_Save_game_InputText,Save name,
Frontend,TXT_autoSave_title,Compiling autosave,
Frontend,TXT_autoSave_description,Please wait while the data is being saved.,
