Context,ID,Text,Comments
Frontend,TXT_HyperloopConnection_NoConnections,Keine Verbindungen verfügbar,
Frontend,TXT_HyperloopConnection_AlreadyConnected,Bereits verbunden,
Frontend,TXT_HyperloopConnection_NotBuilt,Nicht gebaut,
Frontend,TXT_HyperloopConnection_Rubble,Schutt,
Frontend,TXT_HyperloopConnection_ConnectionClick,Zum Verbinden klicken,
Frontend,TXT_terraformingScreen_phaseObjective,Phasenziel,
Frontend,TXT_resarchWidget_SelectionPending,Auswahl ausstehend,
Frontend,TXT_resarchWidget_AllTechsResearched,Alle Technologien erforscht,
Frontend,TXT_save_panel_no_directive,Keine Direktiven,
Frontend,TXT_Space_SectorPermission,Zum Freischalten Genehmigung erforderlich,
Frontend,TXT_District_Name,Distrikt {0},
Frontend,TXT_spaceViewController_state_NotAvailable,NICHT VERFÜGBAR,
Frontend,TXT_spaceViewController_launches,{0}/{1} STARTS,
Frontend,TXT_spaceViewController_launches2,{0}/{1} Starts,
Frontend,TXT_spaceViewController_state_inProgress,IM GANGE,
Frontend,TXT_spaceViewController_state_ongoing,LAUFEND,
Frontend,TXT_spaceViewController_state_hidden,VERBORGEN,
Frontend,TXT_spaceViewController_state_available,VERFÜGBAR,
Frontend,TXT_spaceViewController_state_done,FERTIG,
Frontend,TXT_spaceViewController_state_expired,Abgelaufen,
Frontend,TXT_Units_MW_old,MW,
Frontend,TXT_Units_MW_sols_old,MW-Sol,
Frontend,TXT_Units_RPs_old,FP,
Frontend,TXT_Units_RP_old,FP,
Frontend,TXT_Units_Alt_old,alt.,
Frontend,TXT_Units_km_old,km,
Frontend,TXT_Units_mbar_old,mbar,
Frontend,TXT_Units_Km_old,km,
Frontend,TXT_Units_M_old,M,
Frontend,TXT_Units_meter_old,m,
Frontend,TXT_Units_MW,{0:0}<size={1}%> MW</size>,
Frontend,TXT_Units_MW_sols,{0:0.#} MW-Sol,
Frontend,TXT_Units_RPs,{0:0.#} <size={1}%> FP</size>,
Frontend,TXT_Units_RP0,{0:0} FP,
Frontend,TXT_Units_RPs0,{0:0} FP,
Frontend,TXT_Units_RPs_ratio,{0:0}/{1:0} FP,
Frontend,TXT_Units_km,{0:0.# km.},
Frontend,TXT_Units_mbar,{0:0.##} mbar,
Frontend,TXT_Units_mbar_long,{0:0.#####} mbar,
Frontend,TXT_Units_mbar_percent,{0:0.##} mbar ({1}),
Frontend,TXT_Units_mbar_short,{0:0.#} mbar,
Frontend,TXT_Units_mbar_small,{0:0} mbar,
Frontend,TXT_Units_microbar_long,{0:0.#####} <i>u</i>bar,
Frontend,TXT_Units_tempC,{0:0.##} °C,
Frontend,TXT_Units_tempC_percent,{0:0.##} °C ({1}),
Frontend,TXT_Units_tempC_short,{0:0.#} °C,
Frontend,TXT_Units_tempC_small,{0:0} °C,
Frontend,TXT_Units_Km,{0:#} km,
Frontend,TXT_Units_months_short,{0:0} M,
Frontend,TXT_Units_meters_short,{0:0} m,
Frontend,TXT_Units_ML,{0:0}<size={1}%> ml</size>,
Frontend,TXT_Units_ML2,{0:0}/{1:0}<size={2}%> ml</size>,
Frontend,TXT_spaceViewController_singleLaunch,{0} START,
Frontend,TXT_Percentages,{0}/{1}%,
Frontend,TXT_NoPipes_Content,Benötigt Wasserversorgungsnetz,
Frontend,TXT_PercentagesMin,{0}%<br><size=70%>(min. {1}%)</size>,
Frontend,TXT_Units_mbar_year,{0:0.0#} mbar/J,
Frontend,TXT_Units_mbar_year_percent,{0:0.##} mbar/J ({1}),
Frontend,TXT_Units_hour_minute_second,{0}:{1}:{2},
Frontend,TXT_Units_MW_years,{0:0.#} MW-Jahre,
Frontend,TXT_wayUpgrade_maximumLevelReached,Vollständig verbessert,
Frontend,TXT_NeedsOceanReason,Benötigt Gewässer,
Frontend,TXT_UnderRiver,In einem Fluss,
Frontend,TXT_NeedsAquaticPlacement,Erfordert aquatische Gebäude,
Frontend,TXT_Generic_With_Parenthesis,{0} ({1}),
Frontend,TXT_DialoguePanel_Introspection_Thread,INTROSPEKTION,
Frontend,TXT_DialoguePanel_reflection,REFLEXION,
Frontend,TXT_DialoguePanel_Incoming_Call,EINGEHENDER ANRUF,
Frontend,TXT_DialoguePanel_Data_Received,Empfangene Daten: {0}-{1},
Frontend,TXT_DialoguePanel_Communication_Module,KOMMUNIKATIONSMODUL,
Frontend,TXT_DialoguePanel_Communication_Module_short,KOMM.-MODUL,
Frontend,TXT_DialoguePanel_Answer_Timeout,Zeit für Antwort abgelaufen,
Frontend,TXT_DialoguePanel_Decision_Timeout,Zeit für Entscheidung abgelaufen,
Frontend,TXT_DialoguePanel_Response_Module,Reaktionsmodul,
Frontend,TXT_DialoguePanel_Cognitive_Test_Module,Kognitives Testmodul,
Frontend,TXT_DialoguePanel_Cognitive_Test,Kognitiver Test,
Frontend,TXT_DialoguePanel_Enable_Safe_Mode,Speichermodus aktivieren,
Frontend,TXT_DialoguePanel_Cognitive_Test_Subject,ISA-ROBO-AMI-02,
Frontend,TXT_DialoguePanel_Certified_By,Zertifiziert durch,
Frontend,TXT_DialoguePanel_Panel_Pages,{0}/{1},
Frontend,TXT_DialoguePanel_Person_Location,Personenstandort,
Frontend,TXT_DialoguePanel_Killswitch_Warning,Warnung,
Frontend,TXT_DialoguePanel_Killswitch_Imminent_Destruction,Bevorstehende Zerstörung,
Frontend,TXT_DialoguePanel_Killswitch_ISA_Protocol,ISA-Spezialprotokoll<br>Höchste Sicherheitsstufe<br>Stufe: Omega<br>Codename: Notabschaltung<br>Befehl: 1K1K1<br>ij-78a9a6k0ba98,
Frontend,TXT_DialoguePanel_Killswitch_ISA_Protocol2,ISA-Spezialprotokoll,
Frontend,TXT_DialoguePanel_Killswitch_Maximum_Security,Höchste Sicherheitsstufe,
Frontend,TXT_DialoguePanel_Killswitch_Level_Omega,Stufe: Omega,
Frontend,TXT_DialoguePanel_Killswitch_Codename_Killswitch,Codename: Notabschaltung,
Frontend,TXT_DialoguePanel_Killswitch_Order_1K1K1,Befehl: 1K1K1,
Frontend,TXT_DialoguePanel_Killswitch_Number,ij-78a9a6k0ba98,
Frontend,TXT_DialoguePanel_Killswitch_Security_Measure,Sicherheitsmaßnahme - Notabschaltung,
Frontend,TXT_BuildPanel_Basic,Haupt,
Frontend,TXT_BuildPanel_Mines,Minen,
Frontend,TXT_BuildPanel_Factories,Fabriken,
Frontend,TXT_BuildPanel_Colonies,Kolonien,
Frontend,TXT_BuildPanel_Power,Energie,
Frontend,TXT_BuildPanel_Military,Militär,
Frontend,TXT_BuildPanel_Terraforming,Terraforming,
Frontend,TXT_BuildPanel_Terraforming_Life,Leben,
Frontend,TXT_BuildPanel_Terraforming_Atmosphere,Atmosphäre,
Frontend,TXT_Control_Setting_1x,1x,
Frontend,TXT_Control_Setting_2x,2x,
Frontend,TXT_Control_Setting_4x,4x,
Frontend,TXT_Control_Setting_8x,8x,
Frontend,TXT_Control_Setting_16x,16x,
Frontend,TXT_Control_Setting_Clock_Speed,SPIELGESCHWINDIGKEIT,
Frontend,TXT_HUD_Date_Year,Jahr,
Frontend,TXT_HUD_Date_Month,MONAT,
Frontend,TXT_HUD_Date_Sol,Sol,
Frontend,TXT_HUD_0x,0x,
Frontend,TXT_HUD_Power_Graph_Title,Produktion und Verbrauch,
Frontend,TXT_Hazard_Asteroid,Einschlag steht bevor,
Frontend,TXT_Hazard_DustDevil,STAUBTEUFEL<br><size=15>ENTDECKT</size>,
Frontend,TXT_Hazard_Sandstorm,Sandsturm aktiv,
Frontend,TXT_SpaceScreen_Fluff_EquatorialRadius,"Äquatorialer Radius - 3.396,2 km<br>Axialneigung - 25,19°",
Frontend,TXT_SpaceScreen_Fluff_Phobos_info,"Orbit - 9.378 km<br>Durchmesser - 22,2 km",
Frontend,TXT_SpaceScreen_Fluff_Phobos,Phobos,
Frontend,TXT_SpaceScreen_Fluff_Deimos_Fluff,"Orbit - 23,459 km<br>Durchmesser - 12,6 km",
Frontend,TXT_Button_AdditionalLandingSite,Neuer Landeplatz verfügbar,
Frontend,TXT_Button_AdditionalSpaceElevator,Neuer Weltraumlift verfügbar,
Frontend,TXT_HUD_Pressure,Druck,
Frontend,TXT_Warning_MeteorShower,Meteorschauer im Anflug,
Frontend,TXT_Warning_UnknownSignal,Unbekanntes Signal,
Frontend,TXT_Warning_HostileForces,FEINDSELIGE KRÄFTE ENTDECKT,
Frontend,TXT_SpaceScreen_Fluff_DeimosCrashing,Deimos,
Frontend,TXT_SpaceScreen_Fluff_DeimosCrashing_Info,Absturz,
Frontend,TXT_SpaceScreen_Card_AutoRenew,Projekt automatisch erneuern,
Frontend,TXT_TerraformingPlanScreen_Title,TERRAFORMING-PLAN,
Frontend,TXT_TerraformingPlanScreen_Objetives,Ziele,
Frontend,TXT_TerraformingPlanScreen_Stages,Phasen,
Frontend,TXT_specialProject_singular,Spezialprojekt,
Frontend,TXT_pressure_o2_level,O<sub>2</sub>-Gehalt,
Frontend,TXT_pressure_co2_level,CO<sub>2</sub>-Gehalt,
Frontend,TXT_temperature,Temperatur,
Frontend,TXT_frozen_co2,Gefrorene CO<sub>2</sub>,
Frontend,TXT_pressure,Druck,
Frontend,TXT_pressure_o2,O<sub>2</sub>-Gehalt,
Frontend,TXT_water_stock,Wasserstand,
Frontend,TXT_District_Selection_Button,Distriktauswahl,
Frontend,TXT_TerraformingPlanScreen_Category_Terrain,Gelände,
Frontend,TXT_TerraformingPlanScreen_Category_Gases,Gase,
Frontend,TXT_TerraformingScreen_All,Alle Kategorien,
Frontend,TXT_BuildPanel_Aquatic,Aquatisch,
Frontend,TXT_Legend_Height,<sprite name=Sprites_Resources_Terrain>Höhe (km),
Frontend,TXT_Legend_TrafficLoad,<sprite name=Sprites_Resources_Storage>Sektorauslastung,
Frontend,TXT_Legend_TrafficRoadSaturation,<sprite name=Sprites_Resources_WaySaturation>Straßenauslastung,
Frontend,TXT_Legend_Temperature,<sprite name=Sprites_Resources_Temperature>Temperatur (C°),
Frontend,TXT_Legend_Biomes,Biome,
Frontend,TXT_Legend_Tropical_Biomes,Tropische Biome,
Frontend,TXT_Legend_Tropical_Biomes_Description,"Die hohen Temperaturen, die dort herrschen, sorgen dafür, dass das Wasser niemals gefriert und die Pflanzen das ganze Jahr hindurch wachsen können.",
Frontend,TXT_Legend_Subtropical_Biomes,Gemäßigte Biome,
Frontend,TXT_Legend_Subtropical_Biomes_Description,Die Vegetation ist an die niedrigen Temperaturen dort angepasst und wächst im Winter kaum.,
Frontend,TXT_Legend_Polar_Biomes,Polare Biome,
Frontend,TXT_Legend_Polar_Biomes_Description,Die Menge der Vegetation ist aufgrund der extrem niedrigen Temperaturen und des durchgehend gefrorenen Bodens bei null.,
Frontend,TXT_Legend_Biomes_Desert,Tropische Wüste,
Frontend,TXT_Legend_Biomes_Desert_Description,"Warm genug für Pflanzen, aber es fehlt die nötige Luftfeuchtigkeit oder es ist zu heiß, damit sie wachsen können.",
Frontend,TXT_Legend_Biomes_Continental,Tropische Flechte,
Frontend,TXT_Legend_Biomes_Continental_Description,"Wärmere und feuchtere Böden, sodass Flechten gut wachsen können.",
Frontend,TXT_Legend_Biomes_Tropic,Tropische Pflanzen,
Frontend,TXT_Legend_Biomes_Tropic_Description,Warme Temperaturen und durchgehende Luftfeuchtigkeit begünstigen das Wachstum von Pflanzen.,
Frontend,TXT_Legend_Biomes_Oceanic,Ozeanisch,
Frontend,TXT_Legend_Biomes_Oceanic_Description,"Die Wassertemperatur eignet sich gut, damit sich Cyanobakterien entwickeln können.",
Frontend,TXT_Legend_Biomes_SubtropicalDesert,Gemäßigte Wüste,
Frontend,TXT_Legend_Biomes_SubtropicalDesert_Description,"Die Luftfeuchtigkeit ist zu gering und die Temperaturen sind zu niedrig oder zu hoch, als dass Pflanzen hier wachsen könnten.",
Frontend,TXT_Legend_Biomes_SubtropicalLichen,Gemäßigte Flechte,
Frontend,TXT_Legend_Biomes_SubtropicalLichen_Description,Luftfeuchtigkeit und Temperaturen verändern sich im Laufe des Jahres ähnlich wie bei Jahreszeiten und beeinflussen das Wachstum der Flechten.,
Frontend,TXT_Legend_Biomes_SubtropicalPlants,Gemäßigte Pflanzen,
Frontend,TXT_Legend_Biomes_SubtropicalPlants_Description,Hochgradig schwankende Jahrestemperaturen beeinflussen das Wachstum der Pflanzen stark.,
Frontend,TXT_Legend_Biomes_SubtropicalOceanic,Gemäßigt ozeanisch,
Frontend,TXT_Legend_Biomes_SubtropicalOceanic_Description,Jährliche Schwankungen der Wassertemperatur beeinflussen das Wachstum von Cyanobakterien.,
Frontend,TXT_Legend_Biomes_Alpine,Alpin,
Frontend,TXT_Legend_Biomes_Alpine_Description,Große Höhen und niedrige Temperaturen verhindern Vegetation.,
Frontend,TXT_Legend_Biomes_Tundra,Polar,
Frontend,TXT_Legend_Biomes_Tundra_Description,"Eisige Temperaturen und null Luftfeuchtigkeit sorgen dafür, dass keine Pflanzen wachsen können.",
Frontend,TXT_Legend_Biomes_PolarOceanic,Polar-ozeanisch,
Frontend,TXT_Legend_Biomes_PolarOceanic_Description,"Wasser mit Temperaturen, die für Leben nicht geeignet sind.",
Frontend,TXT_Legend_Humidity,Feuchtigkeit,
Frontend,TXT_Legend_MaintenanceHealth,Gebäudezustand,
Frontend,TXT_Legend_CombatDefense,Verteidigung,
Frontend,TXT_Legend_Combat_AddToSelection,Schwarm zur Auswahl hinzufügen,
Frontend,TXT_Legend_Combat_CancelSelection,Auswahl abbrechen,
Frontend,TXT_Legend_NoWaterSupply,Gebäude außerhalb des Wasserversorgungsnetzes,
Frontend,TXT_MainMenu_Wake_Up,Aufwachen,
Frontend,TXT_MainMenu_Buttons_New_campaign,Neue Kampagne,
Frontend,TXT_MainMenu_Buttons_New_campaign_debug_no_intro,Neue Kampagne - Fehlerbehebung: Kein Intro,
Frontend,TXT_MainMenu_Buttons_Demo,Demo starten,
Frontend,TXT_MainMenu_Buttons_Preview,Vorschau starten,
Frontend,TXT_MainMenu_Buttons_New_Sandbox,Neue Sandbox,
Frontend,TXT_MainMenu_Buttons_New_Sandbox_Title,Pst! Genie am Werk!,
Frontend,TXT_MainMenu_Buttons_New_Sandbox_Description,"Im Sandbox-Modus kannst du sämtliche Spielmechaniken jederzeit und zu deinen Bedingungen nutzen. Du musst nicht einmal den Mars terraformen, wenn du nicht willst.<br>Finde Möglichkeiten, wie du alle Technologien ausprobieren kannst, oder suche nach kreativen und neuen Wegen, die Kolonien zu erweitern und effizienter zu machen. Eine Herausforderung für erfahrene Spieler.<br>Dir steht der gesamte Planet zur Verfügung, um deinen Ideen freien Lauf zu lassen!",
Frontend,TXT_MainMenu_Buttons_New_campaign_Title,Es war einmal auf dem Mars ...,
Frontend,TXT_MainMenu_Buttons_New_campaign_Description,"Im Story-Modus übernimmst du die Rolle einer hochentwickelten KI, deren Hauptaufgabe es ist, den Mars bewohnbar zu machen. Doch im Leben geht es um mehr als nur um Intelligenz. Es geht um deine Beziehungen zu anderen und darum, ob deine Entscheidungen diese Beziehungen vertiefen oder erschüttern.<br>Gehe deinen eigenen Weg und finde heraus, was dich am Ende dieser packende Geschichte erwartet.<br>Ah! Und wenn du fertig bist, sei bitte ein braver Spieler und verrate nicht das Ende! ;)",
Frontend,TXT_MainMenu_Buttons_Continue,Fortfahren,
Frontend,TXT_MainMenu_Buttons_Load,Laden,
Frontend,TXT_MainMenu_Buttons_Options,Optionen,
Frontend,TXT_MainMenu_Buttons_Difficulty_question,Schwierigkeitsgrad auswählen,
Frontend,TXT_MainMenu_Buttons_Difficulty_question2,Wähle die KI-Stufe,
Frontend,TXT_MainMenu_Buttons_Difficulty_narrow,Einfach (AEI),
Frontend,TXT_MainMenu_Buttons_Difficulty_general,Normal (ANI),
Frontend,TXT_MainMenu_Buttons_Difficulty_super,Super (ASI),
Frontend,TXT_MainMenu_Buttons_Difficulty_narrow_description,"Du bist eine KI, die menschliche Intelligenz und menschliches Verhalten kopieren kann. Du bist in der Lage, jede dir gestellte Aufgabe zu erfüllen, hast jedoch Schwierigkeiten unter unwirtlichen und harten Umweltbedingungen. Aus diesem Grund sind Baukosten und Bauzeit sowie der Gebäudeverfall reduziert. Darüber hinaus sind mehr natürliche Ressourcen auf dem Planeten zu finden.",
Frontend,TXT_MainMenu_Buttons_Difficulty_general_description,"Du bist eine KI, die verschiedene Modelle und Anweisungen interpretieren kann. In einer gewöhnlichen Umgebung kannst du jede dir gestellte Aufgabe erfüllen. Daher ist alles auf deine normale Funktionsweise abgestimmt: von den Baukosten und der Bauzeit über die Ressourcenmenge auf dem Planeten bis hin zur Verfallsrate von Gebäuden.",
Frontend,TXT_MainMenu_Buttons_Difficulty_super_description,"Du bist eine KI, die dem Menschen in vielerlei Hinsicht überlegen ist, wodurch du jedoch einen Überlegenheitskomplex entwickelt hast. Du benötigst die Herausforderung durch eine wirklich feindselige Umgebung. Daher sind die Baukosten und Bauzeit für dich hoch. Ressourcen sind knapp und du erhältst weniger Ressourcen zurück, wenn du Gebäude verschrottest.",
Frontend,TXT_MainMenu_Buttons_Exit,Verlassen,
Frontend,TXT_MainMenu_Buttons_Press_Any,Beliebige Taste drücken,
Frontend,TXT_MainMenu_Disclaimer,"Willkommen bei der Per Aspera Simulation Demo.<br>Die Vollversion des Spiels umfasst eine vollständige Kampagne über die spannende Eroberung des Mars durch den Menschen. Diese Demoversion bietet einen ersten Einblick in den Simulationsteil von Per Aspera. Bitte besuche unsere Steam-Seite, um mehr über die neuesten Updates zu erfahren, deine Erfahrungen mit anderen zu teilen und natürlich solltest du nicht vergessen, das Spiel auf deine Wunschliste zu setzen!",
Frontend,TXT_MainMenu_Demo_Intro,"Diese Demoversion gewährt dir einen kleinen Einblick in die Geschichte und führt dich durch die ersten Schritte im Bau einer kleinen Kolonie auf dem roten Planeten, während du gleichzeitig die Widrigkeiten der Umgebung meistern musst.<br><br>Besuche unsere Steam-Seite, um die Vollversion des Spiels zu kaufen, und teile dein Erlebnis mit Tausenden weiteren Spielern.",
Frontend,TXT_MainMenu_Demo_Intro_Title,Willkommen bei der Demo von Per Aspera,
Frontend,TXT_MainMenu_General,ALLGEMEIN,
Frontend,TXT_MainMenu_Video,GRAFIK,
Frontend,TXT_MainMenu_Audio,SOUND,
Frontend,TXT_MainMenu_Controls,STEUERUNG,
Frontend,TXT_MainMenu_Options_Language,SPRACHE,
Frontend,TXT_MainMenu_Options_English,ENGLISCH,
Frontend,TXT_MainMenu_Options_Spanish,SPANISCH,
Frontend,TXT_MainMenu_Options_French,FRANZÖSISCH,
Frontend,TXT_MainMenu_Options_Russian,RUSSISCH,
Frontend,TXT_MainMenu_Options_Japanese,JAPANISCH,
Frontend,TXT_MainMenu_Options_Chinese,V. CHINESISCH,
Frontend,TXT_MainMenu_Options_German,DEUTSCH,
Frontend,TXT_MainMenu_Options_Portuguese,PORTUGIESISCH,
Frontend,TXT_MainMenu_Options_Resolution,AUFLÖSUNG,
Frontend,TXT_MainMenu_Options_Full_Screen,VOLLBILD,
Frontend,TXT_MainMenu_Options_Quality,QUALITÄT,
Frontend,TXT_MainMenu_Options_Vsync,VSYNC,
Frontend,TXT_MainMenu_Options_Master,HAUPTLAUSTÄRKE,
Frontend,TXT_MainMenu_Options_Music,MUSIKLAUTSTÄRKE,
Frontend,TXT_MainMenu_Options_SFX,EFFEKTLAUTSTÄRKE,
Frontend,TXT_MainMenu_Options_Voice,SPRACHLAUTSTÄRKE,
Frontend,TXT_MainMenu_Options_AutoSaveDelay,Automatisches Speicherintervall,
Frontend,TXT_MainMenu_Options_3DHUD,Immersives HUD,
Frontend,TXT_EveryYears,Alle {0} Jahre,
Frontend,TXT_Loading_Screen_Initializing,INITIALISIERE,
Frontend,TXT_Loading_Screen_Loading_Configurations,Lädt Konfigurationen,
Frontend,TXT_Loading_Screen_Loading_Universe,Lädt Universum,
Frontend,TXT_Loading_Screen_Creating_Universe,ERSTELLE UNIVERSUM,
Frontend,TXT_Loading_Screen_Creating_Visuals,ERSTELLE GRAFIKEN,
Frontend,TXT_Loading_Screen_World_Building,ERSTELLE WELT,
Frontend,TXT_Control_Setting_Enter_Close,Start / Schließen,
Frontend,TXT_Control_Setting_Open_Menu,Pausenmenü,
Frontend,TXT_Control_Setting_Traffic_Lens,Verkehrsansicht,
Frontend,TXT_Control_Setting_Power_Lens,Energieansicht,
Frontend,TXT_Control_Setting_Maintenance_Lens,Wartungsansicht,
Frontend,TXT_Control_Setting_Scanner_Lens,Scanneransicht,
Frontend,TXT_Control_Setting_Climate_Lens,Klimaansicht,
Frontend,TXT_Control_Setting_Combat_Lens,Kampfansicht,
Frontend,TXT_Control_Setting_District_Lens,Distriktansicht,
Frontend,TXT_Control_Setting_Pipes_Lens,Wasseransicht,
Frontend,TXT_Control_Setting_Orbital_View,Orbitalsicht,
Frontend,TXT_Control_Setting_Tech_Tree,Technologiebaum,
Frontend,TXT_Control_Setting_Knowledge_Base,Wissensdatenbank,
Frontend,TXT_Control_Setting_Speed_Down,Geschwindigkeit verringern,
Frontend,TXT_Control_Setting_Speed_Up,Geschwindigkeit erhöhen,
Frontend,TXT_Control_Setting_Increase_Decrease,Tempo erhöhen / verringern,
Frontend,TXT_Control_Setting_Toggle_Pause,Pause an/aus,
Frontend,TXT_Control_Setting_Speed_0,0x,
Frontend,TXT_Control_Setting_Speed_1,1x,
Frontend,TXT_Control_Setting_Speed_2,2x,
Frontend,TXT_Control_Setting_Speed_3,4x,
Frontend,TXT_Control_Setting_Speed_4,8x,
Frontend,TXT_Control_Setting_Speed_5,16x,
Frontend,TXT_Control_Setting_Increase_Button,Erhöhen,
Frontend,TXT_Control_Setting_Decrease_Button,Verringern,
Frontend,TXT_Control_Setting_Zoom_Out,Herauszoomen,
Frontend,TXT_Control_Setting_Zoom_In,Hereinzoomen,
Frontend,TXT_Control_Setting_Move_Camera,Kamera bewegen,
Frontend,TXT_Control_Setting_Move_Up,Kamera nach oben,
Frontend,TXT_Control_Setting_Move_Down,Kamera nach unten,
Frontend,TXT_Control_Setting_Move_Left,Kamera nach links,
Frontend,TXT_Control_Setting_Move_Right,Kamera nach rechts,
Frontend,TXT_Control_Setting_Multiple_Buildings_Placement,Platzierung mehrerer Gebäude,
Frontend,TXT_Control_Setting_Multiple_Buildings_Selection,Auswahl mehrerer Gebäude,
Frontend,TXT_Control_Setting_Additive_Buildings_Selection,Auswahl zusätzlicher Gebäude,
Frontend,TXT_Control_Setting_Additive_Swarm_Selection,Auswahl zusätzlicher Schwärme,
Frontend,TXT_Control_Setting_Focus_Selected,Auf Auswahl fokussieren,
Frontend,TXT_Control_Setting_Multiple_Swarm_Selection,Auswahl mehrerer Schwärme,
Frontend,TXT_Control_Setting_Split_Swarm,Geteilter Schwarm,
Frontend,TXT_Control_Setting_Center_Camera,Kamera über Landeplatz zentrieren,
Frontend,TXT_Control_Setting_Reset_Tilt,Kameraneigung zurücksetzen,
Frontend,TXT_Control_Setting_ShowIcons,Symbole anzeigen,
Frontend,TXT_Control_Setting_Group_General,Allgemein,
Frontend,TXT_Control_Setting_Group_TimeControl,Zeitsteuerung,
Frontend,TXT_Control_Setting_Group_Lenses,Ansichten,
Frontend,TXT_Control_Setting_Group_Camera,Kamera,
Frontend,TXT_Control_Setting_Group_BuildingPlacement,Gebäudeplatzierung,
Frontend,TXT_Control_Setting_Group_BuildingSelection,Gebäudeauswahl,
Frontend,TXT_Control_Setting_Group_SwarmControl,Schwarmsteuerung,
Frontend,TXT_Control_Setting_Mouse_Move,Bewegen [Halten],
Frontend,TXT_Control_Setting_Mouse_Select,Auswählen [Klicken],
Frontend,TXT_Control_Setting_Mouse_Rotate,Drehen [Halten],
Frontend,TXT_Control_Setting_Mouse_Deselect,Abwählen [Klicken],
Frontend,TXT_Control_Setting_Mouse_Zoom,Herein-/Herauszoomen [Scrollen],
Frontend,TXT_Control_Setting_KeyBinding_Title,Tastenbelegung,
Frontend,TXT_Control_Setting_KeyBinding_NewKey,"Drücke die Taste, die du dieser Aktion zuweisen möchtest. Oder wähle „Entfernen“, um keine zuzuweisen.",
Frontend,TXT_Control_Setting_KeyBinding_ReassignKey,Diese Taste ist bereits einer anderen Aktion zugewiesen. Möchtest du sie wirklich neu zuweisen?,
Frontend,TXT_Control_Setting_KeyBinding_NotAssignable,"Tut uns leid, aber diese Taste wird bereits für eine andere Aktion verwendet und kann keiner neuen Aktion zugewiesen werden.",
Frontend,TXT_MainMenu_Title,Pause,
Frontend,TXT_MainMenu_Quit_Game,Spiel verlassen,
Frontend,TXT_MainMenu_Quit_Game_Warning,"Bitte beachte, dass ein vorhandener Spielstand durch Speichern überschrieben wird.",
Frontend,TXT_MainMenu_Save_Game,Spielstand speichern,
Frontend,TXT_MainMenu_Save_Game_Delete,Spielstand löschen,
Frontend,TXT_MainMenu_Save_Game_Delete_Warning,Möchtest du diesen Spielstand wirklich löschen?,
Frontend,TXT_MainMenu_Save_Game_New_Title,Neuer Spielstand,
Frontend,TXT_MainMenu_Save_Game_New_Confirmation,Möchtest du einen neuen Spielstand speichern?,
Frontend,TXT_MainMenu_Save_Game_Overwrite_Title,Spielstand überschreiben,
Frontend,TXT_MainMenu_Save_Game_Overwrite_Confirmation,Möchtest du den Spielstand überschreiben?,
Frontend,TXT_MainMenu_Load_Game_Load_Title,Spielstand laden,
Frontend,TXT_MainMenu_Load_Game_Load_Confirmation,Möchtest du diesen Spielstand laden?,
